source,label,href,classification,http_status,resolved_url,fragment,suggested_destination,css_class
https://three-stars.webflow.io/privacy-policy,Leadership Team,/about#leadership-team,internal-ok,200,https://three-stars.webflow.io/about,leadership-team,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Real Estate Debt Arranging,/services-overview#real-estate-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Equity Raising & Liquidity Sourcing,/services-overview#equity-raising-liquidity-sourcing,internal-ok,200,https://three-stars.webflow.io/services-overview,equity-raising-liquidity-sourcing,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Debt Restructuring & Workout,/services-overview#debt-restructuring-workout,internal-ok,200,https://three-stars.webflow.io/services-overview,debt-restructuring-workout,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Structured Debt Advisory,/services-overview#structured-debt-advisory,internal-ok,200,https://three-stars.webflow.io/services-overview,structured-debt-advisory,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Mezzanine Debt Arranging,/services-overview#mezzanine-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,mezzanine-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Real Estate Agency,/services-overview#real-estate-agency,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-agency,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,Credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,nav-link
https://three-stars.webflow.io/privacy-policy,Coverage and commentary,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-submenu-link
https://three-stars.webflow.io/privacy-policy,REACT NEWS Apollo provides €105m financing for luxury hotel's Rome debut JUNE 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/privacy-policy,PEI — REAL ESTATE CAPITAL Inside the €330m refinancing of an Italian icon JANUARY 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/privacy-policy,Contact,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/privacy-policy,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,legal-link
https://three-stars.webflow.io/privacy-policy,www.youronlinechoices.com,https://www.youronlinechoices.com,external,200,https://www.youronlinechoices.com/,,,legal-link
https://three-stars.webflow.io/privacy-policy,http://www.google.com/policies/privacy/ads/,http://www.google.com/policies/privacy/ads/,external,200,https://www.google.com/policies/technologies/ads/,,,legal-link
https://three-stars.webflow.io/privacy-policy,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,legal-link
https://three-stars.webflow.io/privacy-policy,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,legal-link
https://three-stars.webflow.io/privacy-policy,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/privacy-policy,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,footer-brand-link w-inline-block
https://three-stars.webflow.io/privacy-policy,About,/about,internal-ok,200,https://three-stars.webflow.io/about,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Our Approach,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Code of Ethics,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Services,/services-overview,internal-ok,200,https://three-stars.webflow.io/services-overview,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Track Record,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Sectors,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Milan Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,New York Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Press Enquiries,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/privacy-policy,Privacy Policy,/privacy-policy,internal-ok,200,https://three-stars.webflow.io/privacy-policy,,,footer-legal-link link-underline w--current
https://three-stars.webflow.io/privacy-policy,Cookie Policy,/cookie-policy,internal-ok,200,https://three-stars.webflow.io/cookie-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/privacy-policy,Terms of Use,/terms,internal-ok,200,https://three-stars.webflow.io/terms,,,footer-legal-link link-underline
https://three-stars.webflow.io/privacy-policy,Disclaimer Notice,/disclaimer,internal-ok,200,https://three-stars.webflow.io/disclaimer,,,footer-legal-link link-underline
https://three-stars.webflow.io/privacy-policy,LinkedIn,https://www.linkedin.com/company/three-stars-capital-partners/,external,200,https://www.linkedin.com/company/three-stars-capital-partners/,,,footer-legal-link link-underline
https://three-stars.webflow.io/privacy-policy,Site: Brand Vision,https://www.brandvm.com/,external,200,https://www.brandvm.com/,,,footer-legal-link link-underline
https://three-stars.webflow.io/services-overview,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,meta link-underline
https://three-stars.webflow.io/services-overview,+39 02 3670 5320,tel:+390236705320,phone,,,,,meta link-underline
https://three-stars.webflow.io/services-overview,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,nav-brand-link w-inline-block
https://three-stars.webflow.io/services-overview,Our Story,/about#our-story,internal-ok,200,https://three-stars.webflow.io/about,our-story,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Our Approach,/about#our-approach,internal-ok,200,https://three-stars.webflow.io/about,our-approach,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Leadership Team,/about#leadership-team,internal-ok,200,https://three-stars.webflow.io/about,leadership-team,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Real Estate Debt Arranging,/services-overview#real-estate-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Equity Raising & Liquidity Sourcing,/services-overview#equity-raising-liquidity-sourcing,internal-ok,200,https://three-stars.webflow.io/services-overview,equity-raising-liquidity-sourcing,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Debt Restructuring & Workout,/services-overview#debt-restructuring-workout,internal-ok,200,https://three-stars.webflow.io/services-overview,debt-restructuring-workout,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Structured Debt Advisory,/services-overview#structured-debt-advisory,internal-ok,200,https://three-stars.webflow.io/services-overview,structured-debt-advisory,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Mezzanine Debt Arranging,/services-overview#mezzanine-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,mezzanine-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Real Estate Agency,/services-overview#real-estate-agency,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-agency,,nav-submenu-link
https://three-stars.webflow.io/services-overview,Credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,nav-link
https://three-stars.webflow.io/services-overview,Coverage and commentary,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-submenu-link
https://three-stars.webflow.io/services-overview,REACT NEWS Apollo provides €105m financing for luxury hotel's Rome debut JUNE 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/services-overview,PEI — REAL ESTATE CAPITAL Inside the €330m refinancing of an Italian icon JANUARY 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/services-overview,Contact,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/services-overview,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/services-overview,Our Track Record,/contact,wrong-destination,200,https://three-stars.webflow.io/contact,,/credentials,button-link w-variant-1e58eb40-97bd-859d-3c63-827af06dc6ba w-inline-block
https://three-stars.webflow.io/services-overview,See related credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,button-link w-variant-249f32c4-4108-1821-4a76-220ca1c6b947 w-inline-block
https://three-stars.webflow.io/services-overview,See related credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,button-link w-variant-249f32c4-4108-1821-4a76-220ca1c6b947 w-inline-block
https://three-stars.webflow.io/services-overview,See related credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,button-link w-variant-249f32c4-4108-1821-4a76-220ca1c6b947 w-inline-block
https://three-stars.webflow.io/services-overview,See related credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,button-link w-variant-249f32c4-4108-1821-4a76-220ca1c6b947 w-inline-block
https://three-stars.webflow.io/services-overview,See related credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,button-link w-variant-249f32c4-4108-1821-4a76-220ca1c6b947 w-inline-block
https://three-stars.webflow.io/services-overview,See related credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,button-link w-variant-249f32c4-4108-1821-4a76-220ca1c6b947 w-inline-block
https://three-stars.webflow.io/services-overview,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-variant-8a6eaa2c-e4cf-3603-50f6-72cbec2b9ce9 w-inline-block
https://three-stars.webflow.io/services-overview,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/services-overview,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,footer-brand-link w-inline-block
https://three-stars.webflow.io/services-overview,About,/about,internal-ok,200,https://three-stars.webflow.io/about,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Our Approach,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Code of Ethics,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Services,/services-overview,internal-ok,200,https://three-stars.webflow.io/services-overview,,,body-s link-underline w--current
https://three-stars.webflow.io/services-overview,Track Record,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Sectors,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Milan Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,New York Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Press Enquiries,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/services-overview,Privacy Policy,/privacy-policy,internal-ok,200,https://three-stars.webflow.io/privacy-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/services-overview,Cookie Policy,/cookie-policy,internal-ok,200,https://three-stars.webflow.io/cookie-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/services-overview,Terms of Use,/terms,internal-ok,200,https://three-stars.webflow.io/terms,,,footer-legal-link link-underline
https://three-stars.webflow.io/services-overview,Disclaimer Notice,/disclaimer,internal-ok,200,https://three-stars.webflow.io/disclaimer,,,footer-legal-link link-underline
https://three-stars.webflow.io/services-overview,LinkedIn,https://www.linkedin.com/company/three-stars-capital-partners/,external,200,https://www.linkedin.com/company/three-stars-capital-partners/,,,footer-legal-link link-underline
https://three-stars.webflow.io/services-overview,Site: Brand Vision,https://www.brandvm.com/,external,200,https://www.brandvm.com/,,,footer-legal-link link-underline
https://three-stars.webflow.io/terms,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,meta link-underline
https://three-stars.webflow.io/terms,+39 02 3670 5320,tel:+390236705320,phone,,,,,meta link-underline
https://three-stars.webflow.io/terms,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,nav-brand-link w-inline-block
https://three-stars.webflow.io/terms,Our Story,/about#our-story,internal-ok,200,https://three-stars.webflow.io/about,our-story,,nav-submenu-link
https://three-stars.webflow.io/terms,Our Approach,/about#our-approach,internal-ok,200,https://three-stars.webflow.io/about,our-approach,,nav-submenu-link
https://three-stars.webflow.io/terms,Leadership Team,/about#leadership-team,internal-ok,200,https://three-stars.webflow.io/about,leadership-team,,nav-submenu-link
https://three-stars.webflow.io/terms,Real Estate Debt Arranging,/services-overview#real-estate-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/terms,Equity Raising & Liquidity Sourcing,/services-overview#equity-raising-liquidity-sourcing,internal-ok,200,https://three-stars.webflow.io/services-overview,equity-raising-liquidity-sourcing,,nav-submenu-link
https://three-stars.webflow.io/terms,Debt Restructuring & Workout,/services-overview#debt-restructuring-workout,internal-ok,200,https://three-stars.webflow.io/services-overview,debt-restructuring-workout,,nav-submenu-link
https://three-stars.webflow.io/terms,Structured Debt Advisory,/services-overview#structured-debt-advisory,internal-ok,200,https://three-stars.webflow.io/services-overview,structured-debt-advisory,,nav-submenu-link
https://three-stars.webflow.io/terms,Mezzanine Debt Arranging,/services-overview#mezzanine-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,mezzanine-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/terms,Real Estate Agency,/services-overview#real-estate-agency,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-agency,,nav-submenu-link
https://three-stars.webflow.io/terms,Credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,nav-link
https://three-stars.webflow.io/terms,Coverage and commentary,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-submenu-link
https://three-stars.webflow.io/terms,REACT NEWS Apollo provides €105m financing for luxury hotel's Rome debut JUNE 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/terms,PEI — REAL ESTATE CAPITAL Inside the €330m refinancing of an Italian icon JANUARY 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/terms,Contact,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/terms,Privacy Policy,/privacy-policy,internal-ok,200,https://three-stars.webflow.io/privacy-policy,,,legal-link
https://three-stars.webflow.io/terms,Cookie Policy,/cookie-policy,internal-ok,200,https://three-stars.webflow.io/cookie-policy,,,legal-link
https://three-stars.webflow.io/terms,Disclaimer Notice,/disclaimer,internal-ok,200,https://three-stars.webflow.io/disclaimer,,,legal-link
https://three-stars.webflow.io/terms,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,legal-link
https://three-stars.webflow.io/terms,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/terms,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,footer-brand-link w-inline-block
https://three-stars.webflow.io/terms,About,/about,internal-ok,200,https://three-stars.webflow.io/about,,,body-s link-underline
https://three-stars.webflow.io/terms,Our Approach,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,Code of Ethics,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,Services,/services-overview,internal-ok,200,https://three-stars.webflow.io/services-overview,,,body-s link-underline
https://three-stars.webflow.io/terms,Track Record,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,Sectors,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,Milan Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,New York Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,Press Enquiries,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/terms,Privacy Policy,/privacy-policy,internal-ok,200,https://three-stars.webflow.io/privacy-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/terms,Cookie Policy,/cookie-policy,internal-ok,200,https://three-stars.webflow.io/cookie-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/terms,Terms of Use,/terms,internal-ok,200,https://three-stars.webflow.io/terms,,,footer-legal-link link-underline w--current
https://three-stars.webflow.io/terms,Disclaimer Notice,/disclaimer,internal-ok,200,https://three-stars.webflow.io/disclaimer,,,footer-legal-link link-underline
https://three-stars.webflow.io/terms,LinkedIn,https://www.linkedin.com/company/three-stars-capital-partners/,external,200,https://www.linkedin.com/company/three-stars-capital-partners/,,,footer-legal-link link-underline
https://three-stars.webflow.io/terms,Site: Brand Vision,https://www.brandvm.com/,external,200,https://www.brandvm.com/,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,meta link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,+39 02 3670 5320,tel:+390236705320,phone,,,,,meta link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,nav-brand-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Our Story,/about#our-story,internal-ok,200,https://three-stars.webflow.io/about,our-story,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Our Approach,/about#our-approach,internal-ok,200,https://three-stars.webflow.io/about,our-approach,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Leadership Team,/about#leadership-team,internal-ok,200,https://three-stars.webflow.io/about,leadership-team,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Real Estate Debt Arranging,/services-overview#real-estate-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Equity Raising & Liquidity Sourcing,/services-overview#equity-raising-liquidity-sourcing,internal-ok,200,https://three-stars.webflow.io/services-overview,equity-raising-liquidity-sourcing,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Debt Restructuring & Workout,/services-overview#debt-restructuring-workout,internal-ok,200,https://three-stars.webflow.io/services-overview,debt-restructuring-workout,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Structured Debt Advisory,/services-overview#structured-debt-advisory,internal-ok,200,https://three-stars.webflow.io/services-overview,structured-debt-advisory,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Mezzanine Debt Arranging,/services-overview#mezzanine-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,mezzanine-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Real Estate Agency,/services-overview#real-estate-agency,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-agency,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,nav-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Coverage and commentary,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,REACT NEWS Apollo provides €105m financing for luxury hotel's Rome debut JUNE 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,PEI — REAL ESTATE CAPITAL Inside the €330m refinancing of an Italian icon JANUARY 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Contact,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Track Record,/contact,wrong-destination,200,https://three-stars.webflow.io/contact,,/credentials,button-link w-variant-1e58eb40-97bd-859d-3c63-827af06dc6ba w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Inside the €330m refinancing of an Italian icon,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,The return of Italy's debt play,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Rome Edition Hotel Financing,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Previous,?81898bdd_page=1,internal-ok,200,https://three-stars.webflow.io/press-overview?81898bdd_page=1,,,w-pagination-previous
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,footer-brand-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=2,About,/about,internal-ok,200,https://three-stars.webflow.io/about,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Our Approach,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Code of Ethics,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Services,/services-overview,internal-ok,200,https://three-stars.webflow.io/services-overview,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Track Record,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Sectors,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Milan Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,New York Office,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Press Enquiries,#,placeholder,,,,,body-s link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Privacy Policy,/privacy-policy,internal-ok,200,https://three-stars.webflow.io/privacy-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Cookie Policy,/cookie-policy,internal-ok,200,https://three-stars.webflow.io/cookie-policy,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Terms of Use,/terms,internal-ok,200,https://three-stars.webflow.io/terms,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Disclaimer Notice,/disclaimer,internal-ok,200,https://three-stars.webflow.io/disclaimer,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,LinkedIn,https://www.linkedin.com/company/three-stars-capital-partners/,external,200,https://www.linkedin.com/company/three-stars-capital-partners/,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=2,Site: Brand Vision,https://www.brandvm.com/,external,200,https://www.brandvm.com/,,,footer-legal-link link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=1,info@threestarscp.com,mailto:info@threestarscp.com,email,,,,,meta link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=1,+39 02 3670 5320,tel:+390236705320,phone,,,,,meta link-underline
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Home,/,internal-ok,200,https://three-stars.webflow.io/,,,nav-brand-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Our Story,/about#our-story,internal-ok,200,https://three-stars.webflow.io/about,our-story,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Our Approach,/about#our-approach,internal-ok,200,https://three-stars.webflow.io/about,our-approach,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Leadership Team,/about#leadership-team,internal-ok,200,https://three-stars.webflow.io/about,leadership-team,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Real Estate Debt Arranging,/services-overview#real-estate-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Equity Raising & Liquidity Sourcing,/services-overview#equity-raising-liquidity-sourcing,internal-ok,200,https://three-stars.webflow.io/services-overview,equity-raising-liquidity-sourcing,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Debt Restructuring & Workout,/services-overview#debt-restructuring-workout,internal-ok,200,https://three-stars.webflow.io/services-overview,debt-restructuring-workout,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Structured Debt Advisory,/services-overview#structured-debt-advisory,internal-ok,200,https://three-stars.webflow.io/services-overview,structured-debt-advisory,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Mezzanine Debt Arranging,/services-overview#mezzanine-debt-arranging,internal-ok,200,https://three-stars.webflow.io/services-overview,mezzanine-debt-arranging,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Real Estate Agency,/services-overview#real-estate-agency,internal-ok,200,https://three-stars.webflow.io/services-overview,real-estate-agency,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Credentials,/credentials,internal-ok,200,https://three-stars.webflow.io/credentials,,,nav-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Coverage and commentary,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-submenu-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,REACT NEWS Apollo provides €105m financing for luxury hotel's Rome debut JUNE 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=1,PEI — REAL ESTATE CAPITAL Inside the €330m refinancing of an Italian icon JANUARY 2022,/press-overview#coverage-and-commentary,internal-ok,200,https://three-stars.webflow.io/press-overview,coverage-and-commentary,,nav-featured-card w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Contact,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Track Record,/contact,wrong-destination,200,https://three-stars.webflow.io/contact,,/credentials,button-link w-variant-1e58eb40-97bd-859d-3c63-827af06dc6ba w-inline-block
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Apollo provides €105m financing for luxury hotel's Rome debut,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Inside the €330m refinancing of an Italian icon,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,The return of Italy's debt play,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Apollo provides €105m financing for luxury hotel's Rome debut,https://example.com,example-placeholder,0,https://example.com/,,,press-card-link
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Show More,?81898bdd_page=2,internal-ok,200,https://three-stars.webflow.io/press-overview?81898bdd_page=2,,,w-pagination-next pagination-button
https://three-stars.webflow.io/press-overview?81898bdd_page=1,Contact Us,/contact,internal-ok,200,https://three-stars.webflow.io/contact,,,button-link w-inline-block
